filename,left_eye_x,left_eye_y,right_eye_x,right_eye_y,mouth_x,mouth_y,left_ear1_x,left_ear1_y,left_ear2_x,left_ear2_y,left_ear3_x,left_ear3_y,right_ear1_x,right_ear1_y,right_ear2_x,right_ear2_y,right_ear3_x,right_ear3_y,height,width
6328,0.31,0.468,0.518,0.504,0.378,0.646,0.204,0.362,0.2,0.074,0.348,0.244,0.578,0.288,0.772,0.158,0.692,0.45,500,500
6329,0.292,0.45866666666666667,0.4,0.44266666666666665,0.364,0.5733333333333334,0.2,0.4,0.18,0.24533333333333332,0.282,0.32,0.376,0.30666666666666664,0.456,0.20266666666666666,0.45,0.368,375,500
6330,0.47,0.45794392523364486,0.598,0.441588785046729,0.556,0.5747663551401869,0.34,0.3808411214953271,0.344,0.20093457943925233,0.462,0.3037383177570093,0.56,0.29439252336448596,0.672,0.18925233644859812,0.648,0.34813084112149534,428,500
6331,0.6066066066066066,0.118,0.6606606606606606,0.118,0.6306306306306306,0.146,0.5705705705705706,0.104,0.5645645645645646,0.06,0.6006006006006006,0.084,0.6576576576576577,0.084,0.6996996996996997,0.058,0.6966966966966966,0.104,500,333
6332,0.476,0.35218508997429304,0.638,0.39588688946015427,0.508,0.5629820051413882,0.396,0.2236503856041131,0.408,0.0,0.498,0.14138817480719795,0.67,0.19023136246786632,0.852,0.06940874035989718,0.786,0.33676092544987146,389,500
6333,0.0849609375,0.445,0.19921875,0.4625,0.115234375,0.58,0.06640625,0.32375,0.0380859375,0.175,0.12109375,0.27375,0.22265625,0.2925,0.30859375,0.21,0.3271484375,0.3675,800,1024
6334,0.43359375,0.4296875,0.6630859375,0.4150390625,0.5537109375,0.623046875,0.310546875,0.294921875,0.2060546875,0.126953125,0.392578125,0.2177734375,0.6240234375,0.205078125,0.806640625,0.044921875,0.7890625,0.279296875,1024,1024
6335,0.748,0.42318059299191374,0.854,0.42318059299191374,0.802,0.5417789757412399,0.67,0.3261455525606469,0.662,0.20215633423180593,0.728,0.2830188679245283,0.868,0.2857142857142857,0.96,0.21024258760107817,0.93,0.33153638814016173,371,500
6336,0.42738589211618255,0.308,0.6161825726141079,0.322,0.516597510373444,0.464,0.3236514522821577,0.24,0.3091286307053942,0.018,0.44190871369294604,0.146,0.6244813278008299,0.158,0.7780082987551867,0.064,0.7199170124481328,0.262,500,482
6337,0.37890625,0.49045521292217326,0.548828125,0.5256975036710719,0.4716796875,0.7019089574155654,0.236328125,0.4008810572687225,0.2646484375,0.06461086637298091,0.40234375,0.2878120411160059,0.5185546875,0.3201174743024963,0.70703125,0.20411160058737152,0.595703125,0.48164464023494863,681,1024
6338,0.736,0.5105105105105106,0.726,0.5975975975975976,0.698,0.5495495495495496,0.778,0.4624624624624625,0.826,0.46846846846846846,0.786,0.5075075075075075,0.768,0.6186186186186187,0.786,0.6876876876876877,0.75,0.6546546546546547,333,500
6339,0.446,0.4243119266055046,0.628,0.481651376146789,0.52,0.5894495412844036,0.292,0.27293577981651373,0.272,0.06192660550458716,0.43,0.19036697247706422,0.738,0.28440366972477066,0.91,0.27522935779816515,0.808,0.4334862385321101,436,500
6340,0.61,0.3933933933933934,0.648,0.3963963963963964,0.626,0.44144144144144143,0.586,0.36036036036036034,0.586,0.3003003003003003,0.612,0.33633633633633636,0.652,0.33933933933933935,0.684,0.3123123123123123,0.676,0.36936936936936937,333,500
6341,0.64,0.37333333333333335,0.692,0.36533333333333334,0.67,0.42133333333333334,0.606,0.344,0.604,0.26666666666666666,0.64,0.30666666666666664,0.68,0.30133333333333334,0.712,0.25333333333333335,0.718,0.3253333333333333,375,500
6342,0.548,0.432,0.658,0.44266666666666665,0.592,0.544,0.504,0.352,0.48,0.2,0.548,0.31466666666666665,0.672,0.328,0.778,0.25066666666666665,0.738,0.376,375,500
6343,0.29515418502202645,0.384765625,0.5462555066079295,0.384765625,0.41262848751835535,0.53125,0.14831130690161526,0.291015625,0.08957415565345081,0.111328125,0.30983847283406757,0.21875,0.5330396475770925,0.21875,0.7533039647577092,0.109375,0.7209985315712188,0.29296875,1024,681
6344,0.40804597701149425,0.302,0.5258620689655172,0.3,0.47701149425287354,0.36,0.3160919540229885,0.262,0.28735632183908044,0.172,0.3764367816091954,0.224,0.5172413793103449,0.222,0.6091954022988506,0.168,0.6005747126436781,0.258,500,348
6345,0.78125,0.17862371888726208,0.8251953125,0.17130307467057102,0.80859375,0.22840409956076135,0.744140625,0.15519765739385066,0.7333984375,0.08199121522693997,0.7744140625,0.11566617862371889,0.8203125,0.10834553440702782,0.859375,0.060029282576866766,0.8525390625,0.14055636896046853,683,1024
6346,0.488,0.3507853403141361,0.556,0.3481675392670157,0.534,0.42670157068062825,0.42,0.29842931937172773,0.438,0.17539267015706805,0.484,0.25392670157068065,0.544,0.2513089005235602,0.61,0.17539267015706805,0.588,0.2931937172774869,382,500
6347,0.69,0.3047619047619048,0.756,0.3,0.716,0.38571428571428573,0.662,0.2857142857142857,0.664,0.08571428571428572,0.71,0.19523809523809524,0.756,0.19523809523809524,0.81,0.08095238095238096,0.81,0.28095238095238095,210,500
6348,0.452,0.4875283446712018,0.704,0.46938775510204084,0.608,0.6802721088435374,0.266,0.38095238095238093,0.25,0.02947845804988662,0.44,0.22448979591836735,0.656,0.2018140589569161,0.828,0.0,0.834,0.3287981859410431,441,500
6349,0.4921875,0.30392156862745096,0.54296875,0.30718954248366015,0.5107421875,0.36764705882352944,0.462890625,0.2696078431372549,0.4677734375,0.16993464052287582,0.5009765625,0.22712418300653595,0.5380859375,0.22875816993464052,0.5771484375,0.1781045751633987,0.578125,0.2777777777777778,612,1024
6350,0.465,0.5054151624548736,0.65,0.47653429602888087,0.5725,0.6931407942238267,0.31,0.3971119133574007,0.275,0.1299638989169675,0.4575,0.259927797833935,0.595,0.23826714801444043,0.7525,0.05054151624548736,0.7725,0.3212996389891697,277,400
6351,0.326171875,0.4036458333333333,0.4892578125,0.3841145833333333,0.419921875,0.55859375,0.2138671875,0.3151041666666667,0.197265625,0.10416666666666667,0.3369140625,0.21875,0.4384765625,0.20442708333333334,0.5576171875,0.053385416666666664,0.5712890625,0.2682291666666667,768,1024
6352,0.43333333333333335,0.4768392370572207,0.6666666666666666,0.4713896457765668,0.6488888888888888,0.6376021798365122,0.14222222222222222,0.4550408719346049,0.19555555555555557,0.03814713896457766,0.3511111111111111,0.26430517711171664,0.5577777777777778,0.2561307901907357,0.6866666666666666,0.04087193460490463,0.7466666666666667,0.444141689373297,367,450
6353,0.434,0.5294117647058824,0.632,0.5742296918767507,0.484,0.7535014005602241,0.364,0.33053221288515405,0.38,0.03081232492997199,0.496,0.28851540616246496,0.668,0.33613445378151263,0.85,0.14285714285714285,0.804,0.45098039215686275,357,500
6354,0.3037109375,0.5498575498575499,0.4013671875,0.5227920227920227,0.380859375,0.6538461538461539,0.2177734375,0.4829059829059829,0.1787109375,0.32763532763532766,0.26953125,0.39886039886039887,0.3740234375,0.37037037037037035,0.4287109375,0.24786324786324787,0.4404296875,0.4202279202279202,702,1024
6355,0.66015625,0.5126582278481012,0.841796875,0.5455696202531646,0.7197265625,0.7341772151898734,0.5859375,0.3924050632911392,0.568359375,0.14810126582278482,0.6875,0.30759493670886073,0.935546875,0.3594936708860759,1.0810546875,0.20759493670886076,0.9873046875,0.46962025316455697,790,1024
6356,0.18,0.4420131291028446,0.298,0.35667396061269147,0.28,0.4638949671772429,0.102,0.47921225382932164,0.016,0.3347921225382932,0.138,0.3522975929978118,0.232,0.2888402625820569,0.256,0.1422319474835886,0.36,0.28665207877461707,457,500
6357,0.37,0.2749391727493917,0.454,0.27007299270072993,0.44,0.36982968369829683,0.25,0.1873479318734793,0.3,0.05596107055961071,0.344,0.1386861313868613,0.424,0.1386861313868613,0.512,0.06326034063260341,0.47,0.1897810218978102,411,500
6358,0.5490483162518301,0.419921875,0.616398243045388,0.4130859375,0.5636896046852123,0.45703125,0.541727672035139,0.3681640625,0.4992679355783309,0.33984375,0.5651537335285505,0.349609375,0.6617862371888726,0.3388671875,0.6998535871156661,0.3125,0.7218155197657394,0.3525390625,1024,683
6359,0.4814453125,0.24479166666666666,0.603515625,0.234375,0.546875,0.37109375,0.416015625,0.1953125,0.369140625,0.0026041666666666665,0.4765625,0.11328125,0.599609375,0.10807291666666667,0.689453125,-0.0234375,0.6748046875,0.1796875,768,1024
6360,0.458,0.4490358126721763,0.55,0.45179063360881544,0.502,0.5537190082644629,0.384,0.371900826446281,0.38,0.2369146005509642,0.46,0.325068870523416,0.534,0.3278236914600551,0.62,0.24242424242424243,0.62,0.38292011019283745,363,500
6361,0.46,0.4636118598382749,0.606,0.5202156334231806,0.518,0.6037735849056604,0.344,0.2371967654986523,0.388,0.0889487870619946,0.464,0.2210242587601078,0.68,0.3045822102425876,0.798,0.2641509433962264,0.734,0.3935309973045822,371,500
6362,0.2421875,0.4143484626647145,0.373046875,0.4377745241581259,0.2822265625,0.5885797950219619,0.2080078125,0.28111273792093705,0.1640625,0.07759882869692533,0.2626953125,0.20937042459736457,0.38671875,0.2342606149341142,0.4833984375,0.11566617862371889,0.46875,0.3308931185944363,683,1024
6363,0.324,0.37866666666666665,0.46,0.37333333333333335,0.392,0.528,0.212,0.2693333333333333,0.176,0.042666666666666665,0.324,0.29333333333333333,0.442,0.29333333333333333,0.59,0.08266666666666667,0.538,0.26666666666666666,375,500
6364,0.5256975036710719,0.48046875,0.750367107195301,0.4443359375,0.7092511013215859,0.58203125,0.2907488986784141,0.4326171875,0.22466960352422907,0.275390625,0.4331864904552129,0.3330078125,0.6754772393538914,0.296875,0.8399412628487518,0.193359375,0.7973568281938326,0.3486328125,1024,681
6365,0.3763020833333333,0.291015625,0.5494791666666666,0.2939453125,0.4622395833333333,0.3896484375,0.26171875,0.25390625,0.22786458333333334,0.1044921875,0.3671875,0.18359375,0.5677083333333334,0.1904296875,0.7174479166666666,0.125,0.6653645833333334,0.2685546875,1024,768
6366,0.5027777777777778,0.296,0.6333333333333333,0.268,0.5888888888888889,0.352,0.4166666666666667,0.318,0.33055555555555555,0.154,0.475,0.21,0.5916666666666667,0.184,0.675,0.074,0.7416666666666667,0.242,500,360
6367,0.3841886269070735,0.65234375,0.5575589459084604,0.654296875,0.4590846047156727,0.7666015625,0.30097087378640774,0.583984375,0.2579750346740638,0.453125,0.4119278779472954,0.546875,0.5561719833564494,0.548828125,0.7004160887656034,0.4609375,0.6685159500693482,0.58984375,1024,721
6368,0.2783203125,0.5377604166666666,0.5244140625,0.5651041666666666,0.3740234375,0.8216145833333334,0.1630859375,0.3216145833333333,0.1318359375,0.01953125,0.3125,0.23958333333333334,0.548828125,0.265625,0.7509765625,0.05859375,0.701171875,0.3776041666666667,768,1024
6369,0.638,0.23723723723723725,0.686,0.23723723723723725,0.672,0.3033033033033033,0.592,0.2042042042042042,0.572,0.0960960960960961,0.622,0.16816816816816818,0.678,0.16816816816816818,0.714,0.09309309309309309,0.698,0.2012012012012012,333,500
6370,0.639344262295082,0.26785714285714285,0.7418032786885246,0.2785714285714286,0.6844262295081968,0.3535714285714286,0.5737704918032787,0.18928571428571428,0.5819672131147541,0.09642857142857143,0.6721311475409836,0.16428571428571428,0.7377049180327869,0.17142857142857143,0.8524590163934426,0.13214285714285715,0.8237704918032787,0.22142857142857142,280,244
6371,0.536,0.312,0.714,0.27466666666666667,0.688,0.42933333333333334,0.324,0.296,0.306,0.0,0.466,0.136,0.622,0.11466666666666667,0.698,-0.08,0.758,0.208,375,500
6372,0.464,0.338,0.704,0.346,0.6,0.496,0.2693333333333333,0.224,0.26666666666666666,0.028,0.45866666666666667,0.15,0.7013333333333334,0.168,0.9253333333333333,0.062,0.8586666666666667,0.26,500,375
6373,0.284,0.46686746987951805,0.37,0.43373493975903615,0.338,0.5662650602409639,0.226,0.37349397590361444,0.182,0.29518072289156627,0.262,0.3102409638554217,0.336,0.28012048192771083,0.384,0.18674698795180722,0.412,0.29518072289156627,332,500
6374,0.12,0.304,0.204,0.28,0.168,0.384,0.066,0.29333333333333333,0.04,0.15466666666666667,0.114,0.20266666666666666,0.188,0.18133333333333335,0.236,0.09866666666666667,0.27,0.23733333333333334,375,500
6375,0.34,0.33866666666666667,0.402,0.336,0.372,0.41333333333333333,0.298,0.27466666666666667,0.278,0.21066666666666667,0.334,0.248,0.402,0.248,0.45,0.2,0.444,0.272,375,500
6376,0.506,0.5717255717255717,0.584,0.5571725571725572,0.562,0.6340956340956341,0.446,0.5446985446985447,0.416,0.46361746361746364,0.492,0.501039501039501,0.56,0.4885654885654886,0.612,0.41164241164241167,0.63,0.5114345114345115,481,500
6377,0.5973333333333334,0.264,0.7493333333333333,0.306,0.6373333333333333,0.344,0.512,0.226,0.5653333333333334,0.094,0.6346666666666667,0.18,0.8133333333333334,0.23,0.928,0.194,0.8506666666666667,0.314,500,375
6378,0.198,0.42342342342342343,0.304,0.33933933933933935,0.286,0.5045045045045045,0.1,0.3633633633633634,0.02,0.2222222222222222,0.142,0.25225225225225223,0.25,0.17117117117117117,0.278,0.006006006006006006,0.342,0.18018018018018017,333,500
6379,0.203125,0.39209726443769,0.3236607142857143,0.3282674772036474,0.3013392857142857,0.5045592705167173,0.07366071428571429,0.3130699088145897,0.015625,0.18541033434650456,0.16071428571428573,0.23100303951367782,0.28125,0.1702127659574468,0.36830357142857145,0.02127659574468085,0.35714285714285715,0.17325227963525835,329,448
6380,0.476,0.45345345345345345,0.612,0.4894894894894895,0.534,0.6216216216216216,0.41,0.36036036036036034,0.422,0.16216216216216217,0.506,0.30930930930930933,0.614,0.33933933933933935,0.722,0.24024024024024024,0.692,0.44144144144144143,333,500
6381,0.396,0.39039039039039036,0.568,0.4024024024024024,0.464,0.6096096096096096,0.33,0.3213213213213213,0.3,0.06006006006006006,0.416,0.21921921921921922,0.568,0.22822822822822822,0.7,0.06606606606606606,0.672,0.33933933933933935,333,500
6382,0.352,0.5845213849287169,0.648,0.6313645621181263,0.476,0.8940936863543788,0.118,0.3665987780040733,0.162,0.026476578411405296,0.378,0.26883910386965376,0.694,0.32790224032586557,0.988,0.1975560081466395,0.838,0.5071283095723014,491,500
6383,0.394,0.5536723163841808,0.56,0.5706214689265536,0.478,0.7344632768361582,0.278,0.4406779661016949,0.292,0.20056497175141244,0.416,0.3333333333333333,0.546,0.3474576271186441,0.686,0.2655367231638418,0.648,0.4774011299435028,354,500
6384,0.37481698389458273,0.3779296875,0.6017569546120058,0.3564453125,0.541727672035139,0.482421875,0.16398243045387995,0.3369140625,0.16105417276720352,0.1455078125,0.32650073206442165,0.2451171875,0.5168374816983895,0.2294921875,0.6691068814055637,0.103515625,0.6808199121522694,0.29296875,1024,683
6385,0.458,0.43733333333333335,0.508,0.43733333333333335,0.486,0.4826666666666667,0.436,0.41333333333333333,0.43,0.34933333333333333,0.456,0.38133333333333336,0.504,0.38133333333333336,0.532,0.352,0.532,0.41333333333333333,375,500
6386,0.3359375,0.363103953147877,0.4375,0.36749633967789164,0.3876953125,0.4978038067349927,0.2626953125,0.24158125915080528,0.2685546875,0.10248901903367497,0.3427734375,0.19765739385065886,0.44140625,0.20497803806734993,0.5263671875,0.13469985358711567,0.5009765625,0.26207906295754024,683,1024
6387,0.30133333333333334,0.39,0.5306666666666666,0.406,0.3893333333333333,0.528,0.17066666666666666,0.302,0.192,0.102,0.3413333333333333,0.25,0.5306666666666666,0.266,0.7253333333333334,0.154,0.672,0.344,500,375
6388,0.384,0.44266666666666665,0.55,0.472,0.404,0.6693333333333333,0.388,0.2773333333333333,0.348,0.04,0.45,0.224,0.594,0.25333333333333335,0.744,0.016,0.742,0.3466666666666667,375,500
6389,0.558,0.376,0.598,0.37866666666666665,0.576,0.4186666666666667,0.528,0.33066666666666666,0.522,0.28,0.552,0.31733333333333336,0.61,0.32266666666666666,0.642,0.296,0.634,0.3413333333333333,375,500
6390,0.5786666666666667,0.36,0.7306666666666667,0.358,0.6586666666666666,0.44,0.496,0.308,0.49066666666666664,0.198,0.5786666666666667,0.256,0.7226666666666667,0.254,0.8053333333333333,0.192,0.816,0.306,500,375
6391,0.16444444444444445,0.5487804878048781,0.22666666666666666,0.5487804878048781,0.2111111111111111,0.6067073170731707,0.09777777777777778,0.5091463414634146,0.10888888888888888,0.4176829268292683,0.15555555555555556,0.4847560975609756,0.19777777777777777,0.4847560975609756,0.24222222222222223,0.42378048780487804,0.23555555555555555,0.5121951219512195,328,450
6392,0.4560546875,0.45588235294117646,0.587890625,0.4235294117647059,0.544921875,0.6,0.3271484375,0.3338235294117647,0.291015625,0.16029411764705884,0.4140625,0.2485294117647059,0.572265625,0.21323529411764705,0.677734375,0.07352941176470588,0.650390625,0.26029411764705884,680,1024
6393,0.236328125,0.28111273792093705,0.3330078125,0.2840409956076135,0.29296875,0.3850658857979502,0.1572265625,0.25036603221083453,0.1611328125,0.03074670571010249,0.2392578125,0.14494875549048317,0.3310546875,0.1493411420204978,0.412109375,0.043923865300146414,0.390625,0.25768667642752563,683,1024
6394,0.2001953125,0.6471354166666666,0.3046875,0.6484375,0.2490234375,0.76953125,0.1201171875,0.5833333333333334,0.119140625,0.4036458333333333,0.20703125,0.5065104166666666,0.3193359375,0.5104166666666666,0.4072265625,0.4166666666666667,0.388671875,0.6002604166666666,768,1024
6395,0.41015625,0.22135416666666666,0.4716796875,0.22916666666666666,0.447265625,0.2877604166666667,0.3564453125,0.16927083333333334,0.3720703125,0.09244791666666667,0.4111328125,0.13541666666666666,0.47265625,0.14322916666666666,0.5205078125,0.109375,0.50390625,0.1875,768,1024
6396,0.3955078125,0.4752604166666667,0.5615234375,0.4348958333333333,0.4443359375,0.6497395833333334,0.365234375,0.3880208333333333,0.3095703125,0.18619791666666666,0.42578125,0.2994791666666667,0.544921875,0.2747395833333333,0.65625,0.04296875,0.7255859375,0.3046875,768,1024
6397,0.3095703125,0.3524229074889868,0.4423828125,0.34948604992657856,0.37109375,0.5080763582966226,0.23046875,0.20704845814977973,0.208984375,-0.03671071953010279,0.2919921875,0.1277533039647577,0.4599609375,0.13362701908957417,0.5380859375,0.022026431718061675,0.53125,0.21292217327459617,681,1024
6398,0.3,0.5066666666666667,0.56,0.49066666666666664,0.396,0.7146666666666667,0.232,0.3466666666666667,0.164,0.16533333333333333,0.31,0.22666666666666666,0.662,0.20533333333333334,0.83,0.064,0.81,0.31733333333333336,375,500
6399,0.3876953125,0.38799076212471134,0.6513671875,0.44110854503464203,0.4697265625,0.6224018475750578,0.2880859375,0.29330254041570436,0.2646484375,-0.004618937644341801,0.4248046875,0.17321016166281755,0.6953125,0.22748267898383373,0.9248046875,0.10046189376443418,0.837890625,0.40993071593533487,866,1024
6400,0.3413333333333333,0.304,0.4746666666666667,0.246,0.424,0.336,0.256,0.306,0.14933333333333335,0.24,0.2826666666666667,0.242,0.44533333333333336,0.172,0.504,0.066,0.5546666666666666,0.178,500,375
6401,0.692,0.432,0.764,0.43733333333333335,0.74,0.5226666666666666,0.622,0.37066666666666664,0.652,0.24,0.688,0.32,0.76,0.32266666666666666,0.824,0.28,0.786,0.376,375,500
6402,0.462890625,0.3971354166666667,0.6123046875,0.4375,0.509765625,0.546875,0.412109375,0.3255208333333333,0.4697265625,0.11979166666666667,0.5302734375,0.26953125,0.619140625,0.2981770833333333,0.7236328125,0.18098958333333334,0.7041015625,0.4166666666666667,768,1024
6403,0.671875,0.44166666666666665,0.73125,0.4375,0.696875,0.5041666666666667,0.65,0.39166666666666666,0.646875,0.32916666666666666,0.675,0.3458333333333333,0.728125,0.3375,0.765625,0.2916666666666667,0.7875,0.38333333333333336,240,320
6404,0.2545871559633027,0.426,0.4610091743119266,0.436,0.3463302752293578,0.584,0.1353211009174312,0.288,0.13990825688073394,0.11,0.27522935779816515,0.23,0.44495412844036697,0.24,0.6032110091743119,0.146,0.5848623853211009,0.308,500,436
6405,0.2375366568914956,0.2955145118733509,0.41055718475073316,0.316622691292876,0.2961876832844575,0.41160949868073876,0.15542521994134897,0.24010554089709762,0.17888563049853373,0.06068601583113457,0.2844574780058651,0.1741424802110818,0.41055718475073316,0.19261213720316622,0.533724340175953,0.09234828496042216,0.5395894428152492,0.287598944591029,379,341
6406,0.3837890625,0.3257978723404255,0.5322265625,0.3337765957446808,0.4443359375,0.4734042553191489,0.3193359375,0.22074468085106383,0.3076171875,0.16888297872340424,0.4150390625,0.1023936170212766,0.546875,0.10904255319148937,0.642578125,0.14095744680851063,0.615234375,0.23670212765957446,752,1024
6407,0.644,0.5043731778425656,0.708,0.6443148688046647,0.6,0.6297376093294461,0.636,0.3819241982507289,0.764,0.18658892128279883,0.736,0.41690962099125367,0.798,0.5597667638483965,0.962,0.60932944606414,0.798,0.7376093294460642,343,500
6408,0.448,0.39466666666666667,0.488,0.3973333333333333,0.47,0.43733333333333335,0.418,0.36,0.418,0.304,0.444,0.33866666666666667,0.488,0.3413333333333333,0.518,0.30933333333333335,0.512,0.36533333333333334,375,500
6409,0.562,0.43478260869565216,0.658,0.44565217391304346,0.604,0.5380434782608695,0.496,0.3695652173913043,0.514,0.20108695652173914,0.574,0.3179347826086957,0.66,0.328804347826087,0.732,0.21739130434782608,0.718,0.39945652173913043,368,500
6410,0.592,0.527114967462039,0.738,0.527114967462039,0.66,0.6724511930585684,0.504,0.44251626898047725,0.472,0.28633405639913234,0.598,0.3600867678958785,0.742,0.3600867678958785,0.858,0.29067245119305857,0.832,0.44251626898047725,461,500
6411,0.568,0.5813333333333334,0.682,0.5786666666666667,0.62,0.6933333333333334,0.504,0.48,0.484,0.352,0.572,0.44,0.67,0.44,0.754,0.3466666666666667,0.762,0.47733333333333333,375,500
6412,0.2809667673716012,0.42,0.49244712990936557,0.4,0.4078549848942598,0.524,0.1299093655589124,0.384,0.04229607250755287,0.204,0.2688821752265861,0.296,0.4501510574018127,0.28,0.6344410876132931,0.148,0.6344410876132931,0.338,500,331
6413,0.768,0.344,0.848,0.352,0.824,0.45066666666666666,0.68,0.29333333333333333,0.688,0.152,0.754,0.25066666666666665,0.838,0.25866666666666666,0.892,0.17066666666666666,0.88,0.31466666666666665,375,500
6414,0.378,0.5706666666666667,0.476,0.4666666666666667,0.478,0.6026666666666667,0.258,0.5706666666666667,0.196,0.44266666666666665,0.304,0.45066666666666666,0.398,0.36,0.46,0.22933333333333333,0.466,0.37333333333333335,375,500
6415,0.33203125,0.3764861294583884,0.4326171875,0.38969616908850724,0.390625,0.5019815059445178,0.24609375,0.2800528401585205,0.2802734375,0.11756935270805813,0.3408203125,0.23645970937912814,0.419921875,0.2509907529722589,0.5078125,0.16512549537648613,0.4736328125,0.31704095112285335,757,1024
6416,0.304,0.5795795795795796,0.53,0.4594594594594595,0.484,0.7687687687687688,0.076,0.5195195195195195,0.02,0.15915915915915915,0.218,0.3003003003003003,0.422,0.1921921921921922,0.548,-0.09009009009009009,0.574,0.25225225225225223,333,500
6417,0.421875,0.5595703125,0.6119791666666666,0.6064453125,0.4635416666666667,0.701171875,0.3528645833333333,0.4384765625,0.3958333333333333,0.3076171875,0.4921875,0.419921875,0.66796875,0.46875,0.84765625,0.4462890625,0.75,0.548828125,1024,768
6418,0.422,0.33066666666666666,0.584,0.31733333333333336,0.484,0.448,0.35,0.2906666666666667,0.314,0.08266666666666667,0.404,0.19466666666666665,0.594,0.184,0.71,0.042666666666666665,0.69,0.27466666666666667,375,500
6419,0.2047872340425532,0.506,0.30319148936170215,0.522,0.23404255319148937,0.578,0.14893617021276595,0.458,0.14893617021276595,0.374,0.22872340425531915,0.43,0.324468085106383,0.444,0.42021276595744683,0.412,0.3962765957446808,0.498,500,376
6420,0.388,0.7207207207207207,0.502,0.5525525525525525,0.578,0.7897897897897898,0.2,0.7477477477477478,0.002,0.5795795795795796,0.234,0.5525525525525525,0.376,0.33633633633633636,0.348,0.0,0.516,0.2672672672672673,333,500
6421,0.4491725768321513,0.384,0.557919621749409,0.382,0.5035460992907801,0.462,0.375886524822695,0.336,0.375886524822695,0.236,0.4562647754137116,0.302,0.5460992907801419,0.302,0.624113475177305,0.234,0.6193853427895981,0.336,500,423
6422,0.578,0.3609625668449198,0.728,0.37967914438502676,0.648,0.5668449197860963,0.482,0.2647058823529412,0.474,0.0481283422459893,0.592,0.18983957219251338,0.72,0.20855614973262032,0.868,0.10427807486631016,0.802,0.3074866310160428,374,500
6423,0.49,0.42133333333333334,0.64,0.41333333333333333,0.564,0.5626666666666666,0.408,0.31733333333333336,0.394,0.14933333333333335,0.492,0.25066666666666665,0.634,0.248,0.73,0.12266666666666666,0.724,0.32,375,500
6424,0.45,0.3546666666666667,0.51,0.3546666666666667,0.476,0.41333333333333333,0.406,0.33066666666666666,0.414,0.22933333333333333,0.454,0.2773333333333333,0.51,0.2773333333333333,0.556,0.23733333333333334,0.554,0.3333333333333333,375,500
6425,0.5287356321839081,0.31,0.6183908045977011,0.326,0.5770114942528736,0.362,0.45057471264367815,0.296,0.46206896551724136,0.2,0.5103448275862069,0.25,0.6183908045977011,0.27,0.6896551724137931,0.232,0.6620689655172414,0.334,500,435
6426,0.27627627627627627,0.262,0.42342342342342343,0.26,0.3483483483483483,0.338,0.1921921921921922,0.2,0.18018018018018017,0.084,0.2852852852852853,0.168,0.4024024024024024,0.168,0.5045045045045045,0.082,0.5165165165165165,0.204,500,333
6427,0.672,0.47305389221556887,0.804,0.47904191616766467,0.744,0.6407185628742516,0.552,0.32934131736526945,0.552,0.10179640718562874,0.67,0.2874251497005988,0.806,0.2904191616766467,0.918,0.19461077844311378,0.874,0.344311377245509,334,500
6428,0.45866666666666667,0.14,0.6186666666666667,0.166,0.5173333333333333,0.23,0.36,0.096,0.37866666666666665,-0.072,0.488,0.05,0.632,0.07,0.784,0.02,0.728,0.15,500,375
6429,0.3310546875,0.47584187408491946,0.447265625,0.4612005856515373,0.4072265625,0.6310395314787701,0.224609375,0.3411420204978038,0.2314453125,0.14494875549048317,0.33203125,0.27232796486090777,0.421875,0.2635431918008785,0.5205078125,0.12884333821376281,0.4892578125,0.3118594436310395,683,1024
6430,0.4330708661417323,0.4169921875,0.6171259842519685,0.4140625,0.5246062992125984,0.4853515625,0.3316929133858268,0.2607421875,0.31791338582677164,0.1416015625,0.4242125984251969,0.212890625,0.6328740157480315,0.2099609375,0.7411417322834646,0.1474609375,0.735236220472441,0.259765625,1024,1016
6431,0.638,0.37237237237237236,0.696,0.39039039039039036,0.664,0.44744744744744747,0.6,0.3153153153153153,0.618,0.21921921921921922,0.65,0.2882882882882883,0.686,0.3003003003003003,0.74,0.26126126126126126,0.716,0.35135135135135137,333,500
6432,0.356,0.458,0.55,0.462,0.442,0.634,0.222,0.338,0.192,0.156,0.332,0.296,0.578,0.308,0.738,0.156,0.71,0.364,500,500
6433,0.2423580786026201,0.156,0.33624454148471616,0.146,0.29475982532751094,0.22,0.17467248908296942,0.128,0.1572052401746725,0.03,0.22270742358078602,0.06,0.34279475982532753,0.05,0.4017467248908297,0.006,0.4039301310043668,0.104,500,458
6434,0.306,0.11853448275862069,0.364,0.11422413793103449,0.338,0.1724137931034483,0.27,0.07543103448275862,0.26,0.010775862068965518,0.306,0.04956896551724138,0.352,0.04741379310344827,0.394,0.008620689655172414,0.394,0.06896551724137931,464,500
6435,0.42578125,0.310546875,0.7265625,0.302734375,0.6041666666666666,0.486328125,0.2265625,0.2587890625,0.14583333333333334,0.0166015625,0.39453125,0.1181640625,0.6705729166666666,0.115234375,0.87890625,-0.0087890625,0.8059895833333334,0.2451171875,1024,768
6436,0.55,0.2572178477690289,0.662,0.24934383202099739,0.602,0.3937007874015748,0.488,0.18110236220472442,0.452,0.04199475065616798,0.55,0.11811023622047244,0.652,0.11286089238845144,0.752,0.031496062992125984,0.742,0.1679790026246719,381,500
